,Unnamed: 0,CPU Name,CPU Mark(higher is better),Rank(lower is better),CPU Value(higher is better),Price(USD),lien,Integer Math,Floating Point Math,Find Prime Numbers,Random String Sorting,Data Encryption,Data Compression,Physics,Extended Instructions,Single Thread
261,512,AMD EPYC 7H12,"69,633",30,18.72,"$3,719.00",https://www.cpubenchmark.net/cpu.php?cpu=AMD+EPYC+7H12&id=3618,"404,692 MOps/Sec","238,918 MOps/Sec",636 Million Primes/Sec,"183,075 Thousand Strings/Sec","113,669 MBytes/Sec","1,764,612 KBytes/Sec","6,743 Frames/Sec","104,662 Million Matrices/Sec","1,774 MOps/Sec"
262,519,AMD EPYC 9124,"43,698",114,24.32,"$1,797.00",https://www.cpubenchmark.net/cpu.php?cpu=AMD+EPYC+9124&id=5451,"149,574 MOps/Sec","83,274 MOps/Sec",232 Million Primes/Sec,"76,455 Thousand Strings/Sec","37,590 MBytes/Sec","613,258 KBytes/Sec","3,590 Frames/Sec","42,233 Million Matrices/Sec","2,810 MOps/Sec"
263,520,AMD EPYC 9174F,"55,485",64,11.92,"$4,654.00",https://www.cpubenchmark.net/cpu.php?cpu=AMD+EPYC+9174F&id=5381,"177,843 MOps/Sec","109,596 MOps/Sec",596 Million Primes/Sec,"93,002 Thousand Strings/Sec","40,375 MBytes/Sec","698,764 KBytes/Sec","6,989 Frames/Sec","53,655 Million Matrices/Sec",NA
264,525,AMD EPYC 9454P,"96,088",7,20.90,"$4,598.00*",https://www.cpubenchmark.net/cpu.php?cpu=AMD+EPYC+9454P&id=5596,"459,257 MOps/Sec","256,868 MOps/Sec",972 Million Primes/Sec,"236,706 Thousand Strings/Sec","116,106 MBytes/Sec","1,737,924 KBytes/Sec","12,275 Frames/Sec","110,024 Million Matrices/Sec","2,979 MOps/Sec"
265,528,AMD EPYC 9554P,"109,858",2,15.46,"$7,104.00*",https://www.cpubenchmark.net/cpu.php?cpu=AMD+EPYC+9554P&id=5599,"623,008 MOps/Sec","345,166 MOps/Sec","1,017 Million Primes/Sec","309,892 Thousand Strings/Sec","152,463 MBytes/Sec","2,277,365 KBytes/Sec","16,081 Frames/Sec","144,080 Million Matrices/Sec","2,932 MOps/Sec"
266,529,AMD EPYC 9654,"126,045",1,18.84,"$6,690.00",https://www.cpubenchmark.net/cpu.php?cpu=AMD+EPYC+9654&id=5088,"974,054 MOps/Sec","559,698 MOps/Sec","1,369 Million Primes/Sec","419,783 Thousand Strings/Sec","203,904 MBytes/Sec","3,198,995 KBytes/Sec","11,832 Frames/Sec","225,241 Million Matrices/Sec","2,926 MOps/Sec"
267,530,AMD EPYC 9654P,"108,963",3,10.26,"$10,625.00*",https://www.cpubenchmark.net/cpu.php?cpu=AMD+EPYC+9654P&id=5575,"874,053 MOps/Sec","486,354 MOps/Sec","1,443 Million Primes/Sec","332,814 Thousand Strings/Sec","175,585 MBytes/Sec","2,695,737 KBytes/Sec","14,768 Frames/Sec","198,575 Million Matrices/Sec","2,905 MOps/Sec"
268,533,AMD FX-4100 Quad-Core,"2,588",2312,161.88,$15.99,https://www.cpubenchmark.net/cpu.php?cpu=AMD+FX-4100+Quad-Core&id=255,"9,220 MOps/Sec","4,645 MOps/Sec",16 Million Primes/Sec,"5,647 Thousand Strings/Sec",787.8 MBytes/Sec,"42,254 KBytes/Sec",285 Frames/Sec,"1,268 Million Matrices/Sec","1,276 MOps/Sec"
269,534,AMD FX-4130 Quad-Core,"2,663",2281,133.62,$19.93,https://www.cpubenchmark.net/cpu.php?cpu=AMD+FX-4130+Quad-Core&id=1807,"9,463 MOps/Sec","4,819 MOps/Sec",13 Million Primes/Sec,"5,943 Thousand Strings/Sec",799.5 MBytes/Sec,"44,350 KBytes/Sec",257 Frames/Sec,"1,344 Million Matrices/Sec","1,323 MOps/Sec"
270,536,AMD FX-4170 Quad-Core,"3,061",2117,133.38,$22.95,https://www.cpubenchmark.net/cpu.php?cpu=AMD+FX-4170+Quad-Core&id=256,"10,424 MOps/Sec","5,466 MOps/Sec",18 Million Primes/Sec,"6,721 Thousand Strings/Sec",936.1 MBytes/Sec,"51,457 KBytes/Sec",330 Frames/Sec,"1,509 Million Matrices/Sec","1,461 MOps/Sec"
271,537,AMD FX-4200 Quad-Core,"3,109",2095,51.86,$59.95*,https://www.cpubenchmark.net/cpu.php?cpu=AMD+FX-4200+Quad-Core&id=2118,"9,911 MOps/Sec","7,225 MOps/Sec",22 Million Primes/Sec,"7,159 Thousand Strings/Sec",782.6 MBytes/Sec,"48,573 KBytes/Sec",374 Frames/Sec,"1,683 Million Matrices/Sec","1,301 MOps/Sec"
272,538,AMD FX-4300 Quad-Core,"2,976",2159,182.33,$16.32,https://www.cpubenchmark.net/cpu.php?cpu=AMD+FX-4300+Quad-Core&id=1814,"19,565 MOps/Sec","5,206 MOps/Sec",15 Million Primes/Sec,"6,260 Thousand Strings/Sec",884.1 MBytes/Sec,"49,420 KBytes/Sec",282 Frames/Sec,"1,222 Million Matrices/Sec","1,482 MOps/Sec"
273,540,AMD FX-4330,"3,098",2101,4.22,$733.50*,https://www.cpubenchmark.net/cpu.php?cpu=AMD+FX-4330&id=2665,"20,242 MOps/Sec","5,242 MOps/Sec",18 Million Primes/Sec,"6,184 Thousand Strings/Sec",884.7 MBytes/Sec,"47,826 KBytes/Sec",329 Frames/Sec,"1,230 Million Matrices/Sec","1,559 MOps/Sec"
274,541,AMD FX-4350 Quad-Core,"3,290",2024,35.75,$92.02,https://www.cpubenchmark.net/cpu.php?cpu=AMD+FX-4350+Quad-Core&id=1929,"21,168 MOps/Sec","5,559 MOps/Sec",21 Million Primes/Sec,"6,849 Thousand Strings/Sec",965.2 MBytes/Sec,"53,957 KBytes/Sec",351 Frames/Sec,"1,325 Million Matrices/Sec","1,606 MOps/Sec"
275,542,AMD FX-6100 Six-Core,"3,673",1897,131.42,$27.95,https://www.cpubenchmark.net/cpu.php?cpu=AMD+FX-6100+Six-Core&id=257,"13,358 MOps/Sec","6,679 MOps/Sec",21 Million Primes/Sec,"8,203 Thousand Strings/Sec","1,134 MBytes/Sec","61,555 KBytes/Sec",366 Frames/Sec,"1,826 Million Matrices/Sec","1,318 MOps/Sec"
276,543,AMD FX-6120 Six-Core,"3,861",1833,66.54,$58.02,https://www.cpubenchmark.net/cpu.php?cpu=AMD+FX-6120+Six-Core&id=258,"13,987 MOps/Sec","7,061 MOps/Sec",22 Million Primes/Sec,"8,686 Thousand Strings/Sec","1,164 MBytes/Sec","65,412 KBytes/Sec",383 Frames/Sec,"1,881 Million Matrices/Sec","1,421 MOps/Sec"
277,545,AMD FX-6200 Six-Core,"4,075",1787,113.42,$35.93,https://www.cpubenchmark.net/cpu.php?cpu=AMD+FX-6200+Six-Core&id=259,"14,952 MOps/Sec","7,432 MOps/Sec",23 Million Primes/Sec,"8,983 Thousand Strings/Sec","1,247 MBytes/Sec","66,571 KBytes/Sec",394 Frames/Sec,"2,078 Million Matrices/Sec","1,402 MOps/Sec"
278,546,AMD FX-6300 Six-Core,"4,196",1756,85.84,$48.88,https://www.cpubenchmark.net/cpu.php?cpu=AMD+FX-6300+Six-Core&id=1781,"27,870 MOps/Sec","7,494 MOps/Sec",24 Million Primes/Sec,"8,866 Thousand Strings/Sec","1,247 MBytes/Sec","69,731 KBytes/Sec",407 Frames/Sec,"1,724 Million Matrices/Sec","1,489 MOps/Sec"
279,548,AMD FX-6350 Six-Core,"4,533",1679,85.80,$52.83,https://www.cpubenchmark.net/cpu.php?cpu=AMD+FX-6350+Six-Core&id=1910,"30,019 MOps/Sec","7,927 MOps/Sec",25 Million Primes/Sec,"9,704 Thousand Strings/Sec","1,351 MBytes/Sec","76,111 KBytes/Sec",441 Frames/Sec,"1,861 Million Matrices/Sec","1,553 MOps/Sec"
280,554,AMD FX-8100 Eight-Core,"3,930",1816,40.10,$98.02,https://www.cpubenchmark.net/cpu.php?cpu=AMD+FX-8100+Eight-Core&id=260,"15,660 MOps/Sec","7,779 MOps/Sec",25 Million Primes/Sec,"8,582 Thousand Strings/Sec","1,134 MBytes/Sec","64,652 KBytes/Sec",420 Frames/Sec,"1,976 Million Matrices/Sec","1,134 MOps/Sec"
281,555,AMD FX-8120 Eight-Core,"4,638",1654,119.08,$38.95,https://www.cpubenchmark.net/cpu.php?cpu=AMD+FX-8120+Eight-Core&id=261,"17,562 MOps/Sec","8,706 MOps/Sec",25 Million Primes/Sec,"10,335 Thousand Strings/Sec","1,452 MBytes/Sec","78,668 KBytes/Sec",428 Frames/Sec,"2,339 Million Matrices/Sec","1,333 MOps/Sec"
282,556,AMD FX-8140 Eight-Core,"4,860",1618,32.65,$148.86*,https://www.cpubenchmark.net/cpu.php?cpu=AMD+FX-8140+Eight-Core&id=262,"17,808 MOps/Sec","8,689 MOps/Sec",24 Million Primes/Sec,"10,798 Thousand Strings/Sec","1,574 MBytes/Sec","82,248 KBytes/Sec",421 Frames/Sec,"2,329 Million Matrices/Sec","1,273 MOps/Sec"
283,557,AMD FX-8150 Eight-Core,"5,246",1555,117.51,$44.64,https://www.cpubenchmark.net/cpu.php?cpu=AMD+FX-8150+Eight-Core&id=263,"19,940 MOps/Sec","9,920 MOps/Sec",27 Million Primes/Sec,"11,827 Thousand Strings/Sec","1,645 MBytes/Sec","89,307 KBytes/Sec",458 Frames/Sec,"2,709 Million Matrices/Sec","1,429 MOps/Sec"
284,558,AMD FX-8300 Eight-Core,"5,299",1543,88.34,$59.99,https://www.cpubenchmark.net/cpu.php?cpu=AMD+FX-8300+Eight-Core&id=1825,"36,006 MOps/Sec","9,610 MOps/Sec",27 Million Primes/Sec,"11,433 Thousand Strings/Sec","1,616 MBytes/Sec","90,522 KBytes/Sec",462 Frames/Sec,"2,233 Million Matrices/Sec","1,488 MOps/Sec"
285,559,AMD FX-8310 Eight-Core,"5,128",1573,6.17,$831.15*,https://www.cpubenchmark.net/cpu.php?cpu=AMD+FX-8310+Eight-Core&id=2393,"37,017 MOps/Sec","8,716 MOps/Sec",29 Million Primes/Sec,"11,612 Thousand Strings/Sec","1,515 MBytes/Sec","91,828 KBytes/Sec",487 Frames/Sec,"2,170 Million Matrices/Sec","1,415 MOps/Sec"
286,560,AMD FX-8320 Eight-Core,"5,435",1513,112.25,$48.42,https://www.cpubenchmark.net/cpu.php?cpu=AMD+FX-8320+Eight-Core&id=1782,"37,346 MOps/Sec","9,923 MOps/Sec",28 Million Primes/Sec,"11,777 Thousand Strings/Sec","1,650 MBytes/Sec","93,226 KBytes/Sec",469 Frames/Sec,"2,304 Million Matrices/Sec","1,471 MOps/Sec"
287,561,AMD FX-8320E Eight-Core,"5,081",1589,38.49,$132.00,https://www.cpubenchmark.net/cpu.php?cpu=AMD+FX-8320E+Eight-Core&id=2374,"34,753 MOps/Sec","9,317 MOps/Sec",27 Million Primes/Sec,"10,890 Thousand Strings/Sec","1,530 MBytes/Sec","86,239 KBytes/Sec",453 Frames/Sec,"2,133 Million Matrices/Sec","1,435 MOps/Sec"
288,562,AMD FX-8350 Eight-Core,"6,042",1406,54.79,$110.26,https://www.cpubenchmark.net/cpu.php?cpu=AMD+FX-8350+Eight-Core&id=1780,"41,665 MOps/Sec","10,980 MOps/Sec",30 Million Primes/Sec,"13,074 Thousand Strings/Sec","1,850 MBytes/Sec","104,757 KBytes/Sec",502 Frames/Sec,"2,574 Million Matrices/Sec","1,581 MOps/Sec"
289,563,AMD FX-8370 Eight-Core,"6,203",1368,31.01,$200.00,https://www.cpubenchmark.net/cpu.php?cpu=AMD+FX-8370+Eight-Core&id=2347,"42,435 MOps/Sec","11,240 MOps/Sec",31 Million Primes/Sec,"13,463 Thousand Strings/Sec","1,897 MBytes/Sec","107,513 KBytes/Sec",516 Frames/Sec,"2,634 Million Matrices/Sec","1,632 MOps/Sec"
290,564,AMD FX-8370E Eight-Core,"5,324",1537,211.77,$25.14*,https://www.cpubenchmark.net/cpu.php?cpu=AMD+FX-8370E+Eight-Core&id=2367,"36,543 MOps/Sec","9,724 MOps/Sec",28 Million Primes/Sec,"11,693 Thousand Strings/Sec","1,596 MBytes/Sec","91,742 KBytes/Sec",471 Frames/Sec,"2,258 Million Matrices/Sec","1,456 MOps/Sec"
291,567,AMD FX-9370 Eight-Core,"6,088",1392,50.73,$120.00,https://www.cpubenchmark.net/cpu.php?cpu=AMD+FX-9370+Eight-Core&id=1989,"43,587 MOps/Sec","10,417 MOps/Sec",30 Million Primes/Sec,"13,638 Thousand Strings/Sec","1,887 MBytes/Sec","110,819 KBytes/Sec",478 Frames/Sec,"2,584 Million Matrices/Sec","1,685 MOps/Sec"
292,568,AMD FX-9590 Eight-Core,"6,754",1274,26.82,$251.85,https://www.cpubenchmark.net/cpu.php?cpu=AMD+FX-9590+Eight-Core&id=2014,"47,767 MOps/Sec","11,502 MOps/Sec",33 Million Primes/Sec,"15,222 Thousand Strings/Sec","2,078 MBytes/Sec","121,137 KBytes/Sec",536 Frames/Sec,"2,884 Million Matrices/Sec","1,812 MOps/Sec"
293,571,AMD FX-B4150 Quad-Core,"3,369",1991,37.57,$89.68*,https://www.cpubenchmark.net/cpu.php?cpu=AMD+FX-B4150+Quad-Core&id=1843,NA,NA,NA,NA,NA,NA,NA,NA,"1,425 MOps/Sec"
294,594,AMD Opteron 1212,593,3842,2.04,$290.00*,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+1212&id=526,NA,NA,NA,NA,NA,NA,NA,NA,729 MOps/Sec
295,596,AMD Opteron 1214,696,3720,7.72,$90.18,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+1214&id=528,NA,NA,NA,NA,NA,NA,NA,NA,830 MOps/Sec
296,598,AMD Opteron 1216,781,3624,14.23,$54.85*,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+1216&id=529,"3,318 MOps/Sec","1,949 MOps/Sec",5 Million Primes/Sec,"2,704 Thousand Strings/Sec",213.7 MBytes/Sec,"19,611 KBytes/Sec",81 Frames/Sec,284 Million Matrices/Sec,810 MOps/Sec
297,604,AMD Opteron 1352,"1,547",2936,11.38,$135.99*,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+1352&id=1403,"4,923 MOps/Sec","3,552 MOps/Sec",6 Million Primes/Sec,"4,551 Thousand Strings/Sec",436.7 MBytes/Sec,"36,810 KBytes/Sec",108 Frames/Sec,832 Million Matrices/Sec,857 MOps/Sec
298,605,AMD Opteron 1354,"1,449",3004,6.09,$238.01*,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+1354&id=1404,"3,258 MOps/Sec","2,689 MOps/Sec",8 Million Primes/Sec,"3,111 Thousand Strings/Sec",355.1 MBytes/Sec,"25,496 KBytes/Sec",116 Frames/Sec,706 Million Matrices/Sec,864 MOps/Sec
299,606,AMD Opteron 1356,"1,703",2828,18.92,$89.99*,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+1356&id=1405,NA,NA,NA,NA,NA,NA,NA,NA,918 MOps/Sec
300,608,AMD Opteron 1385,"1,898",2707,42.19,$45.00,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+1385&id=2315,NA,NA,NA,NA,NA,NA,NA,NA,"1,035 MOps/Sec"
301,610,AMD Opteron 144,316,4149,10.55,$29.95*,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+144&id=1562,NA,NA,NA,NA,NA,NA,NA,NA,376 MOps/Sec
302,611,AMD Opteron 146,346,4102,9.88,$35.00*,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+146&id=270,NA,NA,NA,NA,NA,NA,NA,NA,400 MOps/Sec
303,613,AMD Opteron 150,393,4059,1.11,$352.94,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+150&id=1563,NA,NA,NA,NA,NA,NA,NA,NA,471 MOps/Sec
304,616,AMD Opteron 165,531,3916,0.61,$868.54*,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+165&id=516,NA,NA,NA,NA,NA,NA,NA,NA,638 MOps/Sec
305,619,AMD Opteron 180,746,3663,6.22,$119.95,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+180&id=519,NA,NA,NA,NA,NA,NA,NA,NA,874 MOps/Sec
306,621,AMD Opteron 2218,"1,036",3354,2.28,$455.00,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+2218&id=537,NA,NA,NA,NA,NA,NA,NA,NA,491 MOps/Sec
307,622,AMD Opteron 2220,"1,106",3288,0.85,"$1,297.83",https://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+2220&id=1616,NA,NA,NA,NA,NA,NA,NA,NA,553 MOps/Sec
308,623,AMD Opteron 2220 SE,909,3485,36.35,$25.00*,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+2220+SE&id=1460,NA,NA,NA,NA,NA,NA,NA,NA,519 MOps/Sec
309,624,AMD Opteron 2222,"1,198",3197,63.08,$19.00*,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+2222&id=1911,NA,NA,NA,NA,NA,NA,NA,NA,618 MOps/Sec
310,625,AMD Opteron 2354,"1,509",2964,5.29,$285.19*,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+2354&id=2031,NA,NA,NA,NA,NA,NA,NA,NA,857 MOps/Sec
311,626,AMD Opteron 2356,"1,733",2813,21.67,$79.95,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+2356&id=1746,NA,NA,NA,NA,NA,NA,NA,NA,849 MOps/Sec
312,628,AMD Opteron 2378,"1,864",2726,128.65,$14.49*,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+2378&id=1407,NA,NA,NA,NA,NA,NA,NA,NA,936 MOps/Sec
313,629,AMD Opteron 2384,"2,074",2596,1.78,"$1,166.00*",https://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+2384&id=1750,NA,NA,NA,NA,NA,NA,NA,NA,"1,074 MOps/Sec"
314,632,AMD Opteron 2427,"1,995",2639,36.28,$55.00*,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+2427&id=1408,NA,NA,NA,NA,NA,NA,NA,NA,386 MOps/Sec
315,633,AMD Opteron 2431,"2,936",2177,117.48,$24.99*,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+2431&id=1753,NA,NA,NA,NA,NA,NA,NA,NA,570 MOps/Sec
316,634,AMD Opteron 2435,"3,061",2119,279.52,$10.95*,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+2435&id=1875,NA,NA,NA,NA,NA,NA,NA,NA,593 MOps/Sec
317,636,AMD Opteron 270,736,3678,2.72,$270.75*,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+270&id=1436,"2,789 MOps/Sec","1,562 MOps/Sec",4 Million Primes/Sec,"2,222 Thousand Strings/Sec",238.6 MBytes/Sec,"17,157 KBytes/Sec",66 Frames/Sec,202 Million Matrices/Sec,587 MOps/Sec
318,637,AMD Opteron 275,839,3554,5.60,$149.95,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+275&id=521,NA,NA,NA,NA,NA,NA,NA,NA,445 MOps/Sec
319,638,AMD Opteron 280,765,3637,2.89,$264.85,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+280&id=522,NA,NA,NA,NA,NA,NA,NA,NA,430 MOps/Sec
320,639,AMD Opteron 285,956,3447,38.30,$24.95*,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+285&id=523,NA,NA,NA,NA,NA,NA,NA,NA,509 MOps/Sec
321,640,AMD Opteron 290,952,3452,7.05,$135.00*,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+290&id=524,NA,NA,NA,NA,NA,NA,NA,NA,570 MOps/Sec
322,641,AMD Opteron 3250 HE,"2,061",2603,20.82,$99.00*,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+3250+HE&id=3445,NA,NA,NA,NA,NA,NA,NA,NA,"1,003 MOps/Sec"
323,643,AMD Opteron 3280,"3,723",1881,51.70,$72.02,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+3280&id=276,"13,804 MOps/Sec","6,953 MOps/Sec",22 Million Primes/Sec,"8,261 Thousand Strings/Sec","1,099 MBytes/Sec","61,554 KBytes/Sec",391 Frames/Sec,"1,826 Million Matrices/Sec","1,036 MOps/Sec"
324,644,AMD Opteron 3320 EE,"1,918",2686,4.35,$441.00,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+3320+EE&id=2791,NA,NA,NA,NA,NA,NA,NA,NA,838 MOps/Sec
325,645,AMD Opteron 3350 HE,"2,825",2216,8.91,$317.00,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+3350+HE&id=1931,NA,NA,NA,NA,NA,NA,NA,NA,"1,362 MOps/Sec"
326,647,AMD Opteron 3380,"4,134",1769,5.11,$809.00*,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+3380&id=1892,NA,NA,NA,NA,NA,NA,NA,NA,"1,107 MOps/Sec"
327,648,AMD Opteron 4130,"2,347",2438,10.21,$229.95*,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+4130&id=2782,"6,310 MOps/Sec","5,348 MOps/Sec",15 Million Primes/Sec,"6,703 Thousand Strings/Sec",644.9 MBytes/Sec,"49,171 KBytes/Sec",257 Frames/Sec,"1,078 Million Matrices/Sec","1,149 MOps/Sec"
328,649,AMD Opteron 4162 EE,"2,058",2606,102.97,$19.99*,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+4162+EE&id=2477,NA,NA,NA,NA,NA,NA,NA,NA,382 MOps/Sec
329,650,AMD Opteron 4170 HE,"2,382",2417,7.22,$329.95,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+4170+HE&id=1565,NA,NA,NA,NA,NA,NA,NA,NA,476 MOps/Sec
330,652,AMD Opteron 4184,"2,872",2202,151.24,$18.99,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+4184&id=278,NA,NA,NA,NA,NA,NA,NA,NA,630 MOps/Sec
331,653,AMD Opteron 4226,"3,400",1975,35.81,$94.96*,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+4226&id=1882,"12,143 MOps/Sec","5,942 MOps/Sec",21 Million Primes/Sec,"7,542 Thousand Strings/Sec","1,094 MBytes/Sec","55,508 KBytes/Sec",372 Frames/Sec,"1,630 Million Matrices/Sec","1,157 MOps/Sec"
332,654,AMD Opteron 4274 HE,"5,776",1442,75.05,$76.96*,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+4274+HE&id=279,NA,NA,NA,NA,NA,NA,NA,NA,"1,060 MOps/Sec"
333,655,AMD Opteron 4280,"4,504",1682,47.41,$94.99*,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+4280&id=2148,NA,NA,NA,NA,NA,NA,NA,NA,"1,141 MOps/Sec"
334,656,AMD Opteron 4284,"4,665",1648,46.54,$100.25,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+4284&id=1862,NA,NA,NA,NA,NA,NA,NA,NA,"1,181 MOps/Sec"
335,657,AMD Opteron 4332 HE,"3,906",1823,7.04,$554.92*,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+4332+HE&id=2593,"26,976 MOps/Sec","7,122 MOps/Sec",26 Million Primes/Sec,"8,181 Thousand Strings/Sec","1,417 MBytes/Sec","64,082 KBytes/Sec",471 Frames/Sec,"1,453 Million Matrices/Sec","1,413 MOps/Sec"
336,658,AMD Opteron 4334,"3,949",1813,30.39,$129.95,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+4334&id=2733,NA,NA,NA,NA,NA,NA,NA,NA,"1,269 MOps/Sec"
337,660,AMD Opteron 4386,"4,378",1714,9.52,$459.94*,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+4386&id=2264,NA,NA,NA,NA,NA,NA,NA,NA,"1,012 MOps/Sec"
338,661,AMD Opteron 6128,"2,826",2215,10.50,$269.00,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+6128&id=280,NA,NA,NA,NA,NA,NA,NA,NA,447 MOps/Sec
339,663,AMD Opteron 6136,"3,381",1985,9.69,$349.00,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+6136&id=1941,NA,NA,NA,NA,NA,NA,NA,NA,549 MOps/Sec
340,665,AMD Opteron 6172,"2,615",2299,13.08,$199.95,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+6172&id=282,"11,213 MOps/Sec","5,931 MOps/Sec",12 Million Primes/Sec,"5,655 Thousand Strings/Sec",493.6 MBytes/Sec,"49,838 KBytes/Sec",193 Frames/Sec,"1,106 Million Matrices/Sec",564 MOps/Sec
341,666,AMD Opteron 6174,"3,697",1890,4.98,$742.52,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+6174&id=1916,NA,NA,NA,NA,NA,NA,NA,NA,488 MOps/Sec
342,667,AMD Opteron 6176 SE,"3,564",1924,14.26,$249.89*,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+6176+SE&id=1568,NA,NA,NA,NA,NA,NA,NA,NA,507 MOps/Sec
343,668,AMD Opteron 6212,"4,007",1803,29.81,$134.40,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+6212&id=1905,"14,692 MOps/Sec","7,376 MOps/Sec",24 Million Primes/Sec,"8,968 Thousand Strings/Sec","1,194 MBytes/Sec","66,772 KBytes/Sec",404 Frames/Sec,"1,981 Million Matrices/Sec","1,085 MOps/Sec"
344,669,AMD Opteron 6220,"4,753",1632,21.59,$220.11,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+6220&id=1980,NA,NA,NA,NA,NA,NA,NA,NA,"1,203 MOps/Sec"
345,670,AMD Opteron 6234,"4,072",1789,9.03,$450.99,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+6234&id=283,NA,NA,NA,NA,NA,NA,NA,NA,547 MOps/Sec
346,671,AMD Opteron 6238,"5,625",1470,161.55,$34.82,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+6238&id=2445,NA,NA,NA,NA,NA,NA,NA,NA,"1,157 MOps/Sec"
347,672,AMD Opteron 6272,"5,240",1559,17.53,$298.95,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+6272&id=1569,"22,567 MOps/Sec","11,282 MOps/Sec",23 Million Primes/Sec,"13,353 Thousand Strings/Sec","1,815 MBytes/Sec","107,129 KBytes/Sec",363 Frames/Sec,"3,201 Million Matrices/Sec",753 MOps/Sec
348,673,AMD Opteron 6274,"5,643",1467,7.43,$759.11,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+6274&id=284,"26,543 MOps/Sec","13,127 MOps/Sec",32 Million Primes/Sec,"15,185 Thousand Strings/Sec","2,103 MBytes/Sec","115,198 KBytes/Sec",510 Frames/Sec,"3,502 Million Matrices/Sec",871 MOps/Sec
349,674,AMD Opteron 6276,"6,245",1362,31.43,$198.69,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+6276&id=1880,"26,862 MOps/Sec","13,320 MOps/Sec",22 Million Primes/Sec,"14,459 Thousand Strings/Sec","2,230 MBytes/Sec","120,930 KBytes/Sec",300 Frames/Sec,"3,610 Million Matrices/Sec","1,005 MOps/Sec"
350,676,AMD Opteron 6282 SE,"6,385",1333,8.29,$770.11,https://www.cpubenchmark.net/cpu.php?cpu=AMD+Opteron+6282+SE&id=1846,NA,NA,NA,NA,NA,NA,NA,NA,953 MOps/Sec
